B6_T0_FASTED	B6_T0_FED	B6_T1_FASTED	B6_T1_FED	B6_T2_FASTED	B6_T2_FED	S9_T0_FASTED	S9_T0_FED	S9_T1_FASTED	S9_T1_FED	S9_T2_FASTED	S9_T2_FED
IPYR2_MOUSE	20.4544783080671	20.0872934657173	16.1141605143026	20.0854980951451	16.1184237426967	16.1371480826475	16.0728177199996	16.2062403089274	16.1213164810976	19.9387165253033	20.244955323434	16.1672030038639
IQGA1_MOUSE	17.442353752515	17.0556460161728	16.6657168233939	18.2273384604493	17.6971738057565	16.6862634095426	16.9265540832282	16.9885633999756	16.8172604404543	17.4257394326124	17.665378083459	17.7422457350061
IQGA2_MOUSE	19.8736146028877	19.2838453712969	16.4859965219484	18.3534592623114	19.8974516838783	18.5648150183327	16.4446537276453	19.9552198475479	18.6825136087456	16.4407478742664	19.9015207925989	18.5731321383533
ITB1_MOUSE	16.643234447112	17.4128072186279	17.4213559586569	17.3363099272872	17.4216794395264	16.1438120646568	16.5957047635337	18.0305567473572	17.1502770133803	16.7095057534147	16.7962826216254	18.8082856315595
IVD_MOUSE	19.7034611713778	19.6148393359689	19.9759104900165	17.5439989157149	18.3812977219203	19.3334683217105	20.1266461588725	18.6030977554548	21.5697607031215	19.4236933891495	18.9119486874225	20.5472191025747
K0564_MOUSE	16.1706570530381	16.1464899638405	16.1719544344589	18.9456682560458	16.176217662853	18.4788554753662	16.1306116401559	16.5806651843925	16.1791104012539	16.1267057867769	19.2339648360517	19.4374367007316
K0664_MOUSE	16.7892443733036	16.765077284106	16.7905417547245	16.8069739439384	20.2814037745523	16.8135293230693	20.3006818150117	16.8826215493492	20.5626008038934	16.7452931070425	20.7451431856585	20.6173591602951
K0859_MOUSE	15.9314680153838	15.5847627444278	16.8169506337866	16.7519753440568	16.4296400755058	16.7671245303128	16.613324187735	16.7773015499071	16.8901679670132	15.8875167491227	15.9196263396349	16.5596890908143
K1267_MOUSE	18.6277296918927	18.6035626026951	20.5238451564298	20.8637618402797	18.6332903017075	20.7530342376704	20.6713604887888	20.6645763196565	20.8436226870827	20.487010948829	20.5673052762527	20.6588504036242
K1C18_MOUSE	19.7643072456719	19.6956042584806	20.1732800496916	20.1038040329495	19.5063975600169	19.674477603689	20.0310213812526	19.8603020130546	20.6842154058427	19.874006362036	19.8439713114411	20.5668450747841
K2C1_MOUSE	19.4797129067886	18.4150848488535	18.3268204658803	19.9592750063078	20.26172105376	18.2093223115446	16.6988018212294	18.2980767077245	18.4413023772194	19.7849199129944	18.3432079905704	16.7931871050936
K2C8_MOUSE	20.3021333941134	20.2329250112896	20.3115496860564	20.614520654951	20.3659584452762	20.481720197325	20.8897518351413	20.2486843804923	21.0452533109485	20.2890584744973	20.7228729766263	20.4622512604141
K6PL_MOUSE	16.7006515862734	16.263633247887	17.0703816200914	16.619141590219	15.3359387191615	16.500984881184	16.7212794120161	15.4237552853922	16.4412730137727	16.6769596878872	18.603869346494	16.9413560975483
KAD2_MOUSE	17.2643254463118	18.0808253386132	20.2351887967065	22.1104997753748	18.8281507734245	22.2570159855072	20.6260693188736	18.9316344985873	20.6270561332438	19.4043489226119	20.9717132931738	18.500009292806
KAD3_MOUSE	18.6495656506108	20.9452686148658	18.2109783933323	19.131161037515	18.0417665135141	19.480466827372	19.1137131165337	18.3452353453866	17.9556542891257	19.0036418399873	20.1413432000407	19.0838769602956
KANK3_MOUSE	16.5801621253631	16.2997517881742	16.4070207883212	16.487674355974	17.2463734303892	16.6390387387501	16.1121097028978	16.5785695376142	16.3894419160643	16.591148446025	16.3921467115344	16.3716406005288
KAP0_MOUSE	16.4491386103686	16.424971521171	17.5845948728375	17.4968618619609	17.7020159596923	19.4059982205546	17.4182956915976	16.5425157864142	18.7744240423799	17.2173050651621	17.1807433206807	17.0042591122511
KAP2_MOUSE	20.3297206897967	20.2040306348979	20.2343750527062	16.0175134659102	16.0053445050903	20.2348474326427	15.9597384823932	20.3998432472855	20.4609494440447	15.9558326290143	15.9879422195266	17.7588161534204
KBL_MOUSE	19.8508154584831	20.6017414611184	20.2115788903716	19.2577412039989	20.5979306026495	20.4289950175969	18.5650651138504	21.2719928554414	20.8556416458481	18.9506894982572	19.1019794480419	20.9872832822065
KCMF1_MOUSE	16.8364788523705	16.666573372445	16.5016111263102	16.2258502283298	16.7410748489031	15.1502998573732	16.4880262911566	16.7645273577203	18.7734720335202	16.5380561068477	16.3506648307688	20.5566515100572
KCY_MOUSE	18.8989676617582	18.1621131907665	19.5331078781172	17.5750628604151	18.0454003686954	19.6899609094899	19.6356433126183	19.7681542214618	19.3081814625085	18.4562558787253	18.3640108409265	18.2720809532425
KEG1_MOUSE	19.1208268740203	17.9479405035224	16.885008126313	16.9014403155269	17.8388306941456	16.9079956946579	19.922696468463	16.9770879209378	18.7824087196698	16.839759478631	16.8718690691433	16.9380506158742
KIF2A_MOUSE	19.0477715591598	18.9447532169389	19.002814213151	18.3008632368811	19.6372182648707	16.2097701575777	16.1454397949298	16.2788623838576	19.2386584129304	19.3099536530176	16.1736435320631	16.2398250787941
KMO_MOUSE	16.365336299316	16.3411692101185	22.7888512616402	16.3830658699508	16.3708969091309	21.0276030299928	20.2463318068591	22.1232780668048	21.0508309530564	16.3213850330549	22.0148733054678	16.4196761702981
KPRA_MOUSE	17.5334046822706	15.8854970955752	15.9109615661936	18.9586685226339	18.9281036004404	19.1926328326151	18.9688173051331	19.2196625878588	15.9181175329886	19.678152706472	15.8978225090239	17.7038710511215
KPYM_MOUSE	19.3054745600445	19.9863526275023	19.5149361918338	19.3243769828314	19.5247102045538	19.1127742657199	19.2123618762213	19.3524013157612	19.4541083030388	19.3460870103591	19.3713740623435	19.2554438064567
KPYR_MOUSE	16.8561034179091	18.7215365231734	21.7547849322331	20.9324389013943	18.0962724284484	22.8316518715089	17.0909026168289	19.1583787067989	19.4370191453352	16.2324519005051	19.0745766857215	19.2337561268625
KS6A1_MOUSE	18.3524655731912	16.6832035781208	17.0574646967617	16.6259952298175	17.2583355658966	15.4125349377722	20.38029963759	16.8007478433639	16.9517904826956	16.6634194010572	16.6955289915695	16.7617105383004
LA_MOUSE	18.4700721019087	18.843196510068	18.0041474922616	18.9857690229936	18.3564904849047	17.3820220432123	16.2951738853087	16.7457283824879	17.9169650613141	17.1993334025632	19.0852846581549	18.7659425813916
LACB2_MOUSE	21.1679865423088	20.966617647145	17.9122581358674	19.4234624283311	17.82106960502	20.1423788815384	20.6926844770867	19.524109736747	20.9730960437098	19.4790556495374	20.9855560236592	20.9129578629625
LAMP1_MOUSE	18.5913597024226	18.148855773831	16.8874921853235	18.3155272883431	18.7530068562854	18.0940948686494	16.8461493910205	18.4743533713481	18.7557914121273	16.8422435376415	16.8743531281538	16.9405346748847
LAMP2_MOUSE	16.4546359448452	19.0203025419353	16.455933326266	18.6453271767424	16.46019655466	19.2575574821487	16.4145905319629	21.7706901745698	16.4630892930609	16.410684678584	19.0618972766452	16.5089758158272
LARP4_MOUSE	16.8765902610226	17.764186349079	17.5307467443223	16.5358530580748	17.8603272571108	17.9766444071687	16.8414677073399	18.1970474957839	18.145913517323	17.6514213330373	17.7086282134315	17.7296420991862
LASP1_MOUSE	18.8746764286845	18.1475079133343	18.49048999308	18.1750820572478	17.9912906301511	17.9214398642734	18.2690981341936	18.3169646951375	18.0019537533122	18.1173529511873	18.0062981986666	17.9658806352923
LASS2_MOUSE	15.6095366197527	18.6131427219912	19.134743351663	18.9309648919996	19.0750830150492	19.4141841588717	19.4889603904423	19.279217096864	20.1365918662066	18.8740220282348	18.7352684867541	15.6638764907348
LBR_MOUSE	16.6983425175168	16.6741754283192	16.6996398989377	17.2378083910087	17.3228661423357	16.7226274672825	16.6582971046346	17.8149068760217	17.0903938607733	20.8764502807085	16.686500841768	16.7526823884989
LDHA_MOUSE	21.1780489210694	19.6190061543615	20.3279251651165	19.9114221878363	20.1477526643352	20.7792235027221	21.3736639780567	19.9120910929018	20.0180526376568	20.0600047255047	19.9252858997328	19.9915899582911
LEG1_MOUSE	19.3525021753836	18.3816962144012	19.2378513024119	19.9023714055069	19.1762735170636	19.6377250203188	19.6647852952843	19.9049855034469	18.8954490129138	18.8697837178844	19.1431888726537	19.4966840475047
LEG3_MOUSE	17.9398099457232	18.2415038574523	18.3396827691346	17.9543476587547	18.5666841238483	17.9278413834331	18.0330161255755	18.5708191321505	17.821058550587	18.3581025509889	17.8141263194945	18.0309877570755
LEG9_MOUSE	21.3155992112548	19.3717373983701	21.1214239788471	17.6022766571206	18.4014913504394	21.2848039682019	20.3433586374012	20.7392593625862	19.5855067464219	17.1485162489379	20.2434161774626	20.3812158420858
LGUL_MOUSE	22.4433232751607	20.6939933829008	20.8912984650785	20.47193700457	21.6197620319127	22.0030726489605	19.0131480416809	23.881464173225	22.9941276668162	21.572468179591	22.1441424099473	19.6127981303224
LIS1_MOUSE	17.8170481253251	18.7462481038042	18.2169170577206	17.8473299992198	17.6469820973407	18.7761616608154	18.4528707168532	18.6634561376632	17.7860940545056	18.1109718156824	18.5282321141829	17.8354160017638
LMAN1_MOUSE	20.0292506449223	20.1109841041499	20.4080321699356	19.9924321829619	20.0144657280537	20.0494622647161	20.4240574284738	19.906003828991	20.1230640050021	19.8213995115609	20.1350233584101	18.0463816831749
LMAN2_MOUSE	18.0610124404218	19.5962428415418	19.6001286093634	17.1463119234025	17.4661412639104	17.535965751848	17.5764542484343	17.5660971504004	18.6402224690485	19.7131946701137	17.4719539676221	19.7417572985166
LMNA_MOUSE	18.1648475046003	17.8112286760531	17.7676596264	18.0602474095395	18.4371592308397	17.8986867734728	17.9959462238865	18.0321840299684	18.4235873551622	17.7498706452681	18.2463548574932	18.0722241994126
LMNB1_MOUSE	16.8990254065895	17.1456912923529	17.8550261581859	16.7342602790435	16.8332174731386	17.8033177054632	16.8142546203568	18.61620306386	16.9581586227897	18.2871581065103	18.0124645874649	17.7082489536962
LONM_MOUSE	18.0927250267847	18.0719027272933	18.887351639905	19.1800987132163	19.099712012658	18.0954488608998	18.7801499926723	17.8907516339311	18.4911685877106	18.2311623069245	18.5826164419318	19.334776983469
LPPRC_MOUSE	17.6434943207041	17.4729102620162	18.3709962680084	18.5607821612316	18.369978430397	18.385609053917	18.4399474626494	18.8012705830022	18.6247135936211	18.372569583256	18.2763151080046	18.3375919552374
LRC15_MOUSE	16.8632728404814	20.8113299463104	16.8645702219023	19.3338334450105	18.9313062949012	16.8875577902471	16.8232274275992	16.956650016527	19.2369181350884	16.8193215742203	16.8514311647326	18.2937584906115
LRC59_MOUSE	18.6460941724781	19.0334520271693	18.8141901415301	18.6838280512818	19.2144184741842	18.9644772202361	18.8760715605861	18.9284735434705	18.8418388756454	19.2346225079622	18.982967872873	19.1617279993231
LSR_MOUSE	18.9904219919042	16.3170838331183	18.5445633971485	16.3589804929507	16.3468115321308	19.3328923480468	16.3012055094337	16.4346280983615	18.3373739645078	16.2972996560548	19.1559984999392	16.395590793298
LYAG_MOUSE	17.775122591335	17.9508409018327	16.289942635178	18.1053324594093	18.1593856673314	18.0960645073333	18.0180008719695	16.3820224298027	17.9826792673533	18.0304928452938	18.1777173138052	17.8010094716548
LYPA1_MOUSE	20.9733322000258	18.4966360343052	19.9063476175062	20.4314343560432	18.8861769757545	18.8924757646417	17.2437861293842	19.4803187341204	21.0933401429816	17.4883114670842	21.2510530931193	19.1910521881678
LYRIC_MOUSE	18.191029748998	17.7527744656416	18.1085998878052	15.7972757512612	16.5907846053874	17.7889852989178	17.7860128213676	15.8729233566721	17.051584138887	18.0395556716641	16.567059408227	18.0378395297126
M2GD_MOUSE	18.9830833009674	20.9034304492558	19.2251207181538	21.0311679475196	20.0875182909155	19.3275202424964	19.8652305920989	20.7893586261277	20.6263995684603	19.6427831747794	20.298837752426	19.0388534486726
M6PBP_MOUSE	18.6918121500607	18.6616537658326	19.0176749716858	18.6783879550275	18.8857394021546	19.0248343468438	18.8960286899243	17.3531937453402	17.8555379294889	18.920597245904	18.7012110691033	18.7044500584393
MAAI_MOUSE	19.7968212158825	17.5559124054141	17.2260787162058	17.9675427704737	17.4139744602806	19.4944779736596	20.2412583653296	19.9602474362548	19.5941025741935	17.5375330985229	18.8007214318351	18.7524575530985
MAOX_MOUSE	19.7121052176405	19.1698229899506	20.1995961996244	18.6991726781432	19.4552306406221	19.5116972733199	19.5835705843561	19.8528124030465	19.4011738661392	18.764609969319	19.060557976723	19.0655363517585
MARCS_MOUSE	17.1975152387575	17.080385018518	17.1970466776608	17.6452515517117	17.1961762719424	17.0981705027791	17.1653430558141	17.9221175556884	17.1865774627438	17.9854216640643	17.0061070386547	17.3399800759902
MAT2B_MOUSE	18.2709037345913	18.6125963320792	18.3484276739956	17.0776321602153	18.8501819255398	17.0841875393462	17.0198571766983	18.2768709301259	18.6447797945699	18.4780739770822	18.6740843103266	18.6597478147765
MBB1A_MOUSE	17.1018987835588	17.9774932287238	18.3755469050941	16.3576958115741	18.8682122449717	17.7993753196047	16.7834654423759	17.3870774166707	18.7791005462715	17.8911033137694	18.2371016167858	16.6556478721963
MBRL_MOUSE	20.978419506351	22.9575730721523	15.3955414935237	22.5171183090455	18.2544089736807	21.6910442703725	15.3541986992206	19.2865838668212	19.0333909969317	21.3377006878618	20.6630053471155	15.4485839830849
MCA1_MOUSE	17.7868769430068	18.9232149368724	17.4797589803207	17.2325111027915	17.2501917268219	17.1828034305728	17.2767215707	17.6648466639629	17.2879694113621	19.1623814106799	19.1095392079972	17.4739482077456
MCA2_MOUSE	17.1823275151752	18.3331732068855	17.6419966239674	18.5647204902152	18.3787299809126	17.2066124649409	17.142282102293	17.7386793432886	17.7669189430026	16.8552439013825	17.6946380441221	17.7378271340007
MCA3_MOUSE	16.9147736811598	16.5359985482635	16.298645876387	16.3150780656008	16.9391211866056	17.1773816543228	16.3104385794965	17.3555436202958	17.2127156675557	16.2533972287049	16.2855068192172	16.3516883659482
MCM2_MOUSE	21.7930696137631	16.659024726365	16.3041856062214	16.8342365436928	18.7534786971899	16.8392251452961	16.7764615601759	16.9098841491037	16.8249603212739	16.7725557067969	16.8046652973092	16.8708468440401
MCM3_MOUSE	16.5116169367815	16.5402203993371	17.6975737162286	16.9080365046137	18.1221126849186	16.8077572962219	16.5923081530149	19.2380820716714	17.8782892434442	16.4604401657157	19.4257155374033	17.3698803755022
MCM6_MOUSE	18.0388834285788	18.1056640747712	17.6890860906445	17.4669306166959	17.7910152021679	18.1863215521199	18.1779457250663	19.658987518817	17.6496991799748	18.4304667271251	18.9819855643124	18.2345215578854
MDHC_MOUSE	22.4341639655523	22.1833065080549	22.4980145043492	22.0801803450384	21.7361054554969	22.2947710960111	23.0694330043223	21.7047209718021	22.4309096702307	23.0341911888805	22.3699690238573	21.7647724660165
MDHM_MOUSE	22.0649817785259	21.7454150689609	21.8919443884903	22.0149988934799	22.183721663385	22.1533820258759	21.8490523782072	21.9016438035977	21.8738648558719	22.0519889701595	22.0699493016133	22.0632766435333
MET7B_MOUSE	18.2483582358938	16.8157558633941	19.1708881996373	21.2026931490279	16.7597560217338	17.8651640526892	18.9614377667804	17.4698000182683	17.3989623069249	18.4109581624046	13.6572725082967	19.5543024978052
METK1_MOUSE	20.399769874822	20.6602830917295	19.5446995827025	18.9522426847895	20.3581048103503	18.4723953646657	19.178041470973	17.7905457390354	21.161367602185	20.5702616414164	19.7560781826596	18.3987570469126
METK2_MOUSE	16.2155439708687	15.8747311891977	16.058243675979	16.2473741364354	15.989545702442	15.9117239296637	15.8246124691824	16.0818088245505	16.0829641341421	15.981306713338	16.1267894622403	15.9987306898824
MGLL_MOUSE	16.8247494543798	16.6956908281428	16.7399096695983	17.9846711618124	20.4540362589278	16.5800964618498	16.7241579669039	16.8121517084439	16.7904418539824	19.1436290176644	19.2779421834043	18.0790353929389
MGST1_MOUSE	24.6360904609103	19.4941436277291	20.8064308932765	18.8739626709001	19.135263627076	14.8614684084102	18.9882472267682	22.8346857249104	20.2534954972996	16.8536524963711	22.9706209211793	14.1925913678832
MGST3_MOUSE	17.0540140124572	17.6282434722665	18.7615659775587	15.389489507531	17.7668118060347	15.396044886662	20.2414783137471	18.4559430829355	18.7157688099258	15.3278086706351	17.9223812690728	15.4260998078783
MIF_MOUSE	20.9264647831976	20.7865907809128	19.6850517115546	20.8772851881577	20.9247861574133	19.7683473804109	19.6512444189838	20.8484376288248	20.8690730083575	20.9602512510349	21.0571645689263	21.0315662892447
MK01_MOUSE	16.821510379311	19.3673910833571	17.9739493904019	16.8392399499457	17.7720594148085	18.3053005636682	17.8126702922329	17.9565667631949	18.0872630471597	18.9915151727807	18.1053349978728	18.0934791388375
MMSA_MOUSE	21.3114374993	19.4808578783397	20.4435722628757	19.3839923182901	19.0661993270784	19.1807725775927	18.3233364631357	19.6898415934676	19.67199912957	18.1575508095637	19.4075764941712	19.8551791008227
MOCOS_MOUSE	16.1226177411106	16.4419422308082	16.0028032953136	16.4550959486186	16.093903702367	16.2113720816803	16.393529939017	15.6398776915814	16.42043347738	16.4641830572957	15.7762791855672	16.389431650265
MOES_MOUSE	17.475470238445	18.0191679868812	17.4401413015115	16.7453911046821	17.9133701215619	17.4607096890529	16.8415649179145	17.1295347338258	17.2650213127309	16.7383493462535	17.2007825385319	18.5014007860877
MOSC1_MOUSE	19.1240322208207	18.4753154646791	20.1170425998063	18.4342922717422	20.2853510526691	20.039893994035	21.4094683995634	20.9631637773842	20.7392047221778	18.871254744626	21.4459377514965	17.5305823417088
MOSC2_MOUSE	21.5222943872972	22.2720871552721	21.9719146282661	22.3650025589833	20.9728097056416	22.155125557488	21.1826298450521	21.6889216499989	19.6026773097655	21.1579866088738	21.1814820577787	22.6762024531168
MPCP_MOUSE	19.7822366909837	19.6738079503379	19.6683764168943	19.8832259688808	19.7451006352309	19.7353002734509	20.0369072783569	19.8369849905297	19.9336685987051	19.9814542737587	19.7425947321878	19.82963379228
MPI_MOUSE	17.5933980775188	17.7867519840251	15.8147452710197	15.8311774602336	17.4932542162024	18.1071090472088	17.8586269732591	17.0444665353356	15.8219012378146	15.7694966233377	19.9162806189496	15.8677877605809
MPRD_MOUSE	18.7672458057392	18.8380520032602	18.8631513385733	18.9230194592212	19.0430514037265	18.9721313590235	18.8485823121053	19.1350445499747	18.9667684967549	19.0241099506756	18.8507012920357	18.8798940783361
MRLC2_MOUSE	18.7956523359648	20.2417691460667	19.5955445071341	18.9960064000959	19.1053263157473	18.6097260166435	20.1818000384013	18.7633210362534	17.4117122673902	17.3593076529133	18.8735451050765	20.3419003125895
MRP9_MOUSE	16.3458506449808	20.0708325456819	16.3471480264016	23.522312651329	16.3514112547956	16.3701355947465	23.6669702654347	16.4392278210264	20.1484251006129	16.3018993787196	20.16861474811	16.4001905159628
MTAP_MOUSE	18.6767593400699	18.3006732861355	19.169873849131	18.1429824960107	18.2554894001687	18.2554093221114	18.2579018486871	18.0472324906015	18.2274180141524	19.4026903895602	18.66708864095	18.318974388298
MTCH2_MOUSE	20.0162435020694	17.525274982563	17.7010000523295	20.0818721986271	20.6673691494125	20.9069781690117	19.9937969821394	20.0078802466428	17.8165313562992	20.4229094899945	18.5741047479939	20.6496711473758
MTP_MOUSE	17.5477109319883	17.3939672077975	17.353280505081	19.6573072249355	17.3033882493532	17.9679779567208	18.2820766913472	20.5862819535642	18.8566141247079	19.3160274344309	17.4698787060061	18.857926964326
MTPN_MOUSE	19.5583580717669	18.8849607720666	19.4861038705889	19.6257914739239	19.4280470766326	19.3450524101798	18.8156018226605	19.5733993200356	20.1812715459517	19.1406357062456	18.5659752711015	19.2879844730533
MUP2_MOUSE	18.6100968930397	19.9209735688335	28.7650682922756	19.9002071615115	23.4067585813817	20.6590313419242	19.5506232521706	19.5197203490627	22.119651056424	17.2347952508988	19.2436186787803	20.4739849868329
MUP3_MOUSE	20.1234452634486	18.6054746066821	19.9377555789094	17.2366294769398	20.7337544451334	21.5841217173143	21.0858690196786	18.7430463026813	17.4587592717113	22.9382814327711	21.0172328740128	18.4108812951679
MVP_MOUSE	18.6895963087875	20.0720594955781	16.4542574011544	16.4706895903683	16.4585206295484	16.4772449694993	19.3049416930633	20.148171903492	18.4951546894515	16.4090087534724	16.4411183439847	16.5072998907156
MY18A_MOUSE	16.1661646376181	18.1287218820013	16.167462019039	17.9218539676164	18.1287218820013	16.1904495873838	17.8039649679914	16.2595418136637	16.1746179858339	17.1618309228754	17.1618309228754	17.5543588037777
MYEF2_MOUSE	16.4897140155459	20.2468698653627	16.4910113969668	19.9809218915983	16.4952746253608	16.5139989653117	20.9827906892606	16.5830911915915	20.9638499033794	16.4457627492848	16.4778723397971	20.0960367820382
MYH9_MOUSE	18.6155794259002	18.0240338705175	18.464624588746	18.4608826811626	18.4770510674012	18.5139365874441	18.465628020486	18.5806290473981	18.4224632646005	18.2899056564613	18.3453793740112	18.4374988643593
MYL6_MOUSE	19.2904872532357	18.5930456045224	18.9446439042742	18.6745813775021	18.904398135257	18.7902738958181	18.8915915238099	19.008360381002	18.8874387548716	19.1452152457905	19.2362456751943	19.2788288413126
MYOF_MOUSE	17.7262168508105	17.2915935996696	17.8735992593228	16.7085032995266	17.809598577843	16.6305918328908	16.6488171074609	16.6304459585253	17.0963761970841	17.2500444683302	16.74715022857	17.4452312526453
MYPT1_MOUSE	17.1091645135377	17.3420295464871	15.9104549079773	16.8362343977084	17.300060191591	17.2927800058843	17.2587782877896	16.0025347026021	17.3462151745532	17.0250948238202	16.8168545611722	16.1311921614566
NADC_MOUSE	16.4288216214238	19.4883826663545	18.9824759757641	17.8390676794597	19.3342045945281	18.1916572697388	17.7356909595249	16.7959452922059	18.0821474028589	16.5742886718897	17.9380800622952	16.4982576448335
NAMPT_MOUSE	16.6369488343703	21.8716510040374	16.6382462157912	16.6546784050051	21.1837189674768	21.4193641002006	20.9587626626966	20.9694514906402	16.6454021825861	16.5929975681091	16.6251071586214	16.6912887053524
NARG1_MOUSE	16.8902719581006	17.9335265465534	17.5835087405445	17.9567906312517	19.1113888427791	17.95496374647	16.8502265452184	18.0189884184797	17.2800071866658	17.970408519893	18.6537563726743	17.5352984153854
NASP_MOUSE	18.4501928731042	17.7921372326527	17.7984916777659	17.2307457305994	18.8217951004534	17.926330556424	18.7582673602257	16.3192440773389	16.2348491486335	17.1721469256881	17.5403555942363	16.5238820055277
NAT13_MOUSE	16.0236192549964	16.7904729875874	16.8568945585494	17.6976522526872	16.0291798648112	16.567751184414	17.0085678158603	16.116996431042	17.2523556467948	16.7554768460788	17.163803282992	16.0779591259784
NB5R3_MOUSE	20.7584886231406	20.9098432710038	21.252115599866	21.1468322666475	20.8554266923259	20.3951651075537	20.0761100254005	20.1110111869903	21.241300379044	21.6053750414495	20.5480803798934	20.6611078884706
NCPR_MOUSE	19.7045930286428	18.6150846552742	19.3636976356678	19.0613931129296	20.3709090667662	21.020777901978	21.3654671295355	19.9708098738112	19.3778832369608	19.257869262373	18.7879763729594	20.510778496177
NDKA_MOUSE	19.6069644030584	19.7813994877179	19.8003948217591	19.7955126127919	21.0415709836662	19.6172985077943	19.6838161906643	20.222466842664	19.9327754307049	19.3252069030184	19.5193008909092	19.8401956107595
NDKB_MOUSE	20.372720324389	20.5449642014295	19.6304025137728	19.4903978696777	19.3587122638866	19.7398596379813	19.4084596983388	19.7413303296576	20.0433299159886	19.9579915388907	19.2266311032787	20.118282453217
NDRG1_MOUSE	18.6736143164577	18.2640224774512	17.504171775067	16.5739801120321	16.5618111512123	17.9360147639274	18.3948833461528	18.288696035497	18.1780289525893	17.647707287442	16.5444088656485	17.6937103285357
NDRG2_MOUSE	19.8121639482506	16.1109376998705	19.1095448165412	19.5338707382215	16.9982257446597	21.4483684542992	20.9516505107533	16.9599797498373	19.2572835245295	16.1582691216886	17.0697856074517	18.921934334633
NDUA2_MOUSE	21.0792115212545	16.1523745477146	22.1982149116515	16.1942712075469	21.9920859421389	20.5177442861797	21.9709212148555	16.2699188129577	21.5892007647936	21.1644327710965	18.5473016746048	19.365415605905
NDUA4_MOUSE	20.623752621597	18.650858048433	18.8909385721957	17.4707858274102	15.9566852200083	17.5401019135656	18.1838104421354	21.6899665877278	20.1109997747386	18.9608791770151	19.3949890493324	20.4187143206402
NDUA5_MOUSE	20.3941450035858	15.9858543720361	16.0113188426545	16.0277510318684	16.0155820710485	16.0343064109994	15.9699760483515	20.7156055893398	20.8081599071252	15.9660701949725	21.3800096895269	21.255130982463
NDUA7_MOUSE	22.7851349079097	20.7895523782717	16.1040349431462	21.2460737593135	16.1082981715402	20.9106492516756	21.4821722392229	16.196114737771	20.5887058493973	16.0587862954642	16.0908958859765	20.7895523782717
NDUA8_MOUSE	16.6417659547969	15.7150271839312	15.7404916545497	21.9731341749006	22.1685578383213	16.9496164141425	18.3898070592061	18.0686840894004	17.3727779200174	19.1666155400111	15.7273525973799	15.7935341441109
NDUA9_MOUSE	15.3994511863809	19.9334906794118	20.9833739401598	20.8895691324772	15.4050117961957	21.2908239291494	15.3594057734987	20.7160707721926	21.5559731981384	21.1357908185087	21.3644108997452	21.427116852334
NDUC2_MOUSE	17.0002276535659	16.9760605643683	17.0015250349868	17.0179572242007	17.0057882633808	19.0726372772141	18.0908139931742	17.0936048296115	17.52059741523	18.518544540491	17.5437570715707	17.054567524548
NDUS1_MOUSE	20.7796016897283	20.272817520101	20.5044339718174	18.6683849673081	18.5169181965097	18.6361811147533	18.5078512202854	18.610126250537	20.4966535798923	18.5531241159727	20.3805808189729	20.7860481723728
NDUS2_MOUSE	18.4217990618436	16.9017169279985	19.2839151928387	16.9436135878308	18.2866370934402	18.292969573285	18.2892866374091	18.6171121149272	16.9343373654119	18.3662553533725	16.9140423414472	16.9802238881781
NDUS3_MOUSE	15.0833460356123	21.1028908305301	19.3075259791958	15.101075606247	15.0889066454271	19.1342961822991	20.1100390991132	20.5995960435606	19.6270953850724	15.0393947693511	15.3586106736979	18.3313357277444
NDUS6_MOUSE	16.0974347530375	16.0732676638399	16.0987321344584	16.1151643236722	17.2800729374014	17.5978561915553	18.4094691309818	16.1908119290831	18.7180179741107	18.4611155972839	18.433899558145	18.5648355776803
NDUV1_MOUSE	17.2714785599129	19.3939471781583	17.6560127655995	19.3982344731165	18.3973590722499	18.4386432734947	20.5535953656818	18.1623088147643	19.3663119337845	17.5428643117245	17.0479953855294	18.7704547783283
NEDD8_MOUSE	18.0941282269812	18.7901416756025	18.9057229632527	18.0539633159912	18.057016497945	18.9687860457904	17.9708744608294	18.2248741789642	18.0843528971202	19.1922469492752	18.0129234493721	18.8498531584964
NEUA_MOUSE	19.0292354552283	18.8380844248725	18.8698346223075	19.1489958265356	18.8068611677605	19.1063970071922	18.615941045874	18.9405931931557	18.9381405061309	18.8997239548346	18.5995137333616	18.5600182813642
NHRF1_MOUSE	19.1535974469419	17.9366942351516	19.7205871499804	20.5559009247348	19.7128602951376	21.5582183617133	20.8930785818902	18.0913388290163	18.7509528430134	20.6146975385378	19.569585824315	18.9564371931048
NHRF3_MOUSE	15.7357424962888	15.7115754070912	15.7370398777097	16.8218426514942	19.5001190272708	17.698297088733	15.6956970834066	17.894191049102	15.7441958445046	17.894191049102	19.0077454400293	18.8813350076473
NIPS1_MOUSE	23.1100914823349	23.4721104157991	23.969576693527	24.1401267792444	16.4476021451193	23.6861442589215	16.4019961224222	23.3672858815895	16.4504948835202	16.3980902690432	16.4301998595555	16.4963814062865
NIT1_MOUSE	19.8387290631021	16.6292311882675	20.2530478888537	20.9823798513867	19.1657550008701	19.7241500765336	18.7853742334017	19.950227848347	19.1693478892597	16.609447011204	19.1191643880365	16.7077381484472
NIT2_MOUSE	18.0543868053425	19.9409607990696	16.0230521559298	21.940536732583	18.5826326396948	20.1674499499008	18.0027291004339	19.170728560818	20.2279213408351	18.5915140151189	20.6364693291243	20.2222310798313
