"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue"
"10453","RS9_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.487401945817458,0.0488077488910933,-9.98615910160122,216,0,0
"10459","RSSA_MOUSE","B6_T2_fasted-B6_T0_fasted",0.00196913939798788,0.0647070836304341,0.0304315893640697,303,0.975742886551297,0.981705759746888
"10465","RSU1_MOUSE","B6_T2_fasted-B6_T0_fasted",0.336258488634289,0.10658752798393,3.15476392965024,75,0.00231177078347811,0.00609405660681055
"10471","RT02_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"10477","RT05_MOUSE","B6_T2_fasted-B6_T0_fasted",0.343990110953387,0.117883554166355,2.91805004850767,115,0.00423758923527506,0.0104554143121024
"10483","RT09_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.0562831502209772,0.116215990413511,-0.484297814962594,103,0.629202738193428,0.720282022040644
"10489","RT15_MOUSE","B6_T2_fasted-B6_T0_fasted",0.112745461260572,0.170703808256797,0.660474200382007,45,0.512316554836871,0.615255491253033
"10495","RT17_MOUSE","B6_T2_fasted-B6_T0_fasted",0.293587574256574,0.132527840419639,2.21528980874472,95,0.0291294935309079,0.0557648126685774
"10501","RT18B_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.420792377639048,0.170607859397794,-2.46643020505824,162,0.0146881305535187,0.03089454637912
"10507","RT18C_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"10513","RT21_MOUSE","B6_T2_fasted-B6_T0_fasted",1.09043179941034,0.125715670301638,8.67379378238211,45,3.68103325598668e-11,3.44689697174289e-10
"10519","RT23_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.541313039198805,0.128321315631978,-4.21841871346828,100,5.41482766747148e-05,0.00020302801047186
"10525","RT27_MOUSE","B6_T2_fasted-B6_T0_fasted",0.200780003115331,0.0522381291825732,3.84355271249476,120,0.000195426079079297,0.000643484780386559
"10531","RT29_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.864771014617046,0.169422499157034,-5.10422770836068,72,2.60593193690539e-06,1.259949177377e-05
"10537","RT33_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.0334988921033067,0.0884193265935477,-0.378863913511769,70,0.705935657078587,0.776700774586465
"10543","RT36_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"10549","RT4I1_MOUSE","B6_T2_fasted-B6_T0_fasted",0.281438789406754,0.166728233145288,1.68800918775111,176,0.0931806606664938,0.153269915047248
"10555","RTCA_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"10561","RTN3_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"10567","RTN4_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.495276087292917,0.0447463002127438,-11.0685371737586,120,0,0
"10573","RU17_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.415052039305934,0.135090647016584,-3.07239656091794,80,0.00290229507467199,0.00741333763079122
"10579","RU1C_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.383674278259215,0.0859711555616317,-4.46282565068192,110,1.96422097444859e-05,7.9937172690481e-05
"10585","RU2B_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"10591","RUVB1_MOUSE","B6_T2_fasted-B6_T0_fasted",0.256578253840853,0.321939999538593,0.79697538115358,96,0.42743202689983,0.534484322761053
"10597","RUVB2_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"10603","RUXE_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.24428056196899,0.100709821802869,-2.42558826533471,203,0.0161580025113395,0.0334807122975238
"10609","RUXG_MOUSE","B6_T2_fasted-B6_T0_fasted",0.291847853958284,0.0814663914175329,3.58243256980048,90,0.000551870232799789,0.00165196196958747
"10615","RYR1_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"10621","S10A9_MOUSE","B6_T2_fasted-B6_T0_fasted",0.681438409997642,0.137822974653021,4.9443020056214,105,2.9109382204684e-06,1.39095227368556e-05
"10627","S10AB_MOUSE","B6_T2_fasted-B6_T0_fasted",0.266990021599776,0.0734199648292162,3.63647711110768,213,0.000346661645095558,0.00108804894153909
"10633","S10AD_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"10639","S14L2_MOUSE","B6_T2_fasted-B6_T0_fasted",0.52779495406659,0.0440453732647967,11.9829828866141,216,0,0
"10645","S14L4_MOUSE","B6_T2_fasted-B6_T0_fasted",0.258289534513374,0.0857519849877787,3.012053126819,195,0.00293874015168449,0.00748531422602056
"10651","S22AI_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.0457122371173089,0.0578251818937607,-0.790524744069007,207,0.430126108974624,0.537212678174513
"10657","S23IP_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.173259505609838,0.126256281201879,-1.37228424566698,232,0.171300271569371,0.258305405338993
"10663","S2542_MOUSE","B6_T2_fasted-B6_T0_fasted",0.287279771679444,0.149136079929987,1.92629289850121,187,0.0555841588459938,0.0984959996771964
"10669","S2545_MOUSE","B6_T2_fasted-B6_T0_fasted",0.799415766617886,0.156957919609622,5.09318528562404,196,8.24235353524827e-07,4.35831828112115e-06
"10675","S26A1_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"10681","S27A2_MOUSE","B6_T2_fasted-B6_T0_fasted",0.440335592403773,0.0526870480869848,8.35756810054705,210,8.88178419700125e-15,1.29717025651365e-13
"10687","S27A5_MOUSE","B6_T2_fasted-B6_T0_fasted",0.310321349103251,0.065720216846732,4.72185522191688,291,3.63860111618486e-06,1.707126067723e-05
"10693","S29A1_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.38904766867628,0.228174674927149,-1.70504315959032,54,0.0939336763921825,0.154368319370456
"10699","S38A2_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"10705","S38A3_MOUSE","B6_T2_fasted-B6_T0_fasted",0.454116244045323,0.146381817593789,3.10227220504599,221,0.00217078176021701,0.00578041078019492
"10711","S38A4_MOUSE","B6_T2_fasted-B6_T0_fasted",1.52426362904795,0.146910918547814,10.3754278042436,55,1.46549439250521e-14,2.05737236033095e-13
"10717","S61A1_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.415469943739633,0.1346046562726,-3.08659414350592,71,0.00288662139547258,0.00738371659209158
"10723","S6A12_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"10729","SAC1_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.0410058045384085,0.0964989716476964,-0.424935145299938,157,0.67146576232203,0.75016933717779
"10735","SAE1_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.228978888031629,0.223116814865088,-1.02627356064618,137,0.306571273860511,0.414948114320916
"10741","SAHH_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.0606255373937641,0.0178264330273514,-3.40087875688564,216,0.000800095914562871,0.00233705435689251
"10747","SAM50_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.951674282040452,0.21486945982205,-4.4290811864497,145,1.85188310792839e-05,7.60489865863562e-05
"10753","SAMH1_MOUSE","B6_T2_fasted-B6_T0_fasted",0.993036395960549,0.250053632750421,3.97129361824429,108,0.000129192302810388,0.000449460365436248
"10759","SAP_MOUSE","B6_T2_fasted-B6_T0_fasted",0.141043657128016,0.0728782018295941,1.93533393507441,276,0.0539707273463117,0.0961071654121637
"10765","SAP3_MOUSE","B6_T2_fasted-B6_T0_fasted",0.78054270574007,0.1242989305718,6.27956091134022,79,1.71597891451825e-08,1.13005011425183e-07
"10771","SAR1A_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.271076961875662,0.158561768610611,-1.70959850064085,143,0.0895092020348482,0.148826810671012
"10777","SAR1B_MOUSE","B6_T2_fasted-B6_T0_fasted",0.208874156094123,0.137385083244769,1.52035542113395,261,0.12963216352136,0.203788062619083
"10783","SARDH_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.0715212721466245,0.133240984590308,-0.536781324203958,254,0.591888527130581,0.687982605028724
"10789","SAT2_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"10795","SBP1_MOUSE","B6_T2_fasted-B6_T0_fasted",0.298176842297535,0.0871672833208015,3.42074263345063,281,0.000717217648742441,0.00211200188922368
"10801","SBP2_MOUSE","B6_T2_fasted-B6_T0_fasted",-1.2645171223522,0.147400677562328,-8.57877414991871,243,1.11022302462516e-15,1.89680556376996e-14
"10807","SC11A_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.804409024873112,0.101388443985581,-7.93393204641264,90,5.57731638650694e-12,5.77172570055089e-11
"10813","SC16B_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"10819","SC22B_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.120819069368913,0.126608574620501,-0.954272407939657,230,0.340947621755713,0.452017674231037
"10825","SC23A_MOUSE","B6_T2_fasted-B6_T0_fasted",0.367349138619586,0.11423398584756,3.21576049276435,154,0.00158555483546285,0.00437719482777931
"10831","SC23B_MOUSE","B6_T2_fasted-B6_T0_fasted",0.131835238627577,0.163945522719854,0.804140524489058,128,0.422806780221023,0.531369242873194
"10837","SC24A_MOUSE","B6_T2_fasted-B6_T0_fasted",0.301898938487353,0.336520490900062,0.897119036287777,116,0.371513527176729,0.483688711514778
"10843","SC31A_MOUSE","B6_T2_fasted-B6_T0_fasted",0.131713410143438,0.0932301560708303,1.4127768920967,265,0.158894717173496,0.242629285667117
"10849","SC61B_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.0284312011307326,0.0494012002903417,-0.575516403723719,216,0.565541165735084,0.663338763695749
"10855","SCAM3_MOUSE","B6_T2_fasted-B6_T0_fasted",0.642648656324753,0.0831979800312802,7.72433003881986,125,3.15392156835514e-12,3.37973488774625e-11
"10861","SCFD1_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.641804813674953,0.276501042990842,-2.32116597728787,77,0.022925311479256,0.0453250426735073
"10867","SCLY_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.271418931248204,0.183433771995746,-1.47965627209857,160,0.140931248226175,0.219266744448112
"10873","SCMC1_MOUSE","B6_T2_fasted-B6_T0_fasted",0.0370143909406986,0.150925668599458,0.245249143397412,65,0.807036190159951,0.856205354645385
"10879","SCMC2_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.130386145190884,0.215958122464621,-0.603756615879285,78,0.547757371899036,0.646512050400796
"10885","SCOT1_MOUSE","B6_T2_fasted-B6_T0_fasted",0.143041780976933,0.111186935988015,1.28649809175739,75,0.202226345423681,0.295110323579603
"10891","SCRB1_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.0555628777782476,0.128281312578155,-0.433133062498062,170,0.665467153466619,0.746970225585231
"10897","SCRB2_MOUSE","B6_T2_fasted-B6_T0_fasted",0.0947834802806082,0.0907259399522268,1.04472304536627,120,0.298250947235078,0.405200649244356
"10903","SCRN2_MOUSE","B6_T2_fasted-B6_T0_fasted",0.452252767516434,0.147139011638498,3.07364282578954,199,0.00241116056456447,0.0063010271030682
"10909","SCRN3_MOUSE","B6_T2_fasted-B6_T0_fasted",0.524240322905772,0.169831080155004,3.08683382586568,177,0.00234872812364451,0.00615563912000029
"10915","SCYL2_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"10921","SDF2L_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"10927","SDHL_MOUSE","B6_T2_fasted-B6_T0_fasted",0.00398541601200841,0.096010890835935,0.0415100409683601,271,0.966919854031712,0.977762481439862
"10933","SDPR_MOUSE","B6_T2_fasted-B6_T0_fasted",0.919351768710037,0.327975057553281,2.80311489406686,52,0.00709657442149814,0.0162682231358647
"10939","SDSL_MOUSE","B6_T2_fasted-B6_T0_fasted",0.346083592127752,0.137201786169439,2.52244232229127,65,0.0141119254721902,0.0298908737194578
"10945","SEC13_MOUSE","B6_T2_fasted-B6_T0_fasted",0.153513308842172,0.112414668915399,1.36559854975602,175,0.173817657776602,0.260798490665639
"10951","SEC63_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.660784437569899,0.142023117719992,-4.65265407616722,150,7.14377846433578e-06,3.15545921924685e-05
"10957","SELB_MOUSE","B6_T2_fasted-B6_T0_fasted",0.401091510431302,0.140014809206023,2.86463633886841,186,0.00465507796896381,0.0112856040184651
"10963","SELO_MOUSE","B6_T2_fasted-B6_T0_fasted",0.0788048055335976,0.27529539840474,0.286255440484111,115,0.775197521633332,0.830208581713757
"10969","SEPT2_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.121311287502077,0.114360235458334,-1.06078207180918,224,0.289931357163132,0.395977140137581
"10975","SEPT7_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.264830189766684,0.226811673787999,-1.16762151323049,162,0.244675112563111,0.347534610864152
"10981","SEPT9_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.263441843145067,0.143772975549879,-1.83234604512773,191,0.0684570371619979,0.119207398365748
"10987","SERA_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.00892699222646736,0.0387358017674665,-0.230458434294368,215,0.817954693708667,0.865623358970312
"10993","SERB_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.503501404180291,0.0719586828489088,-6.99709033359448,105,2.5375457290977e-10,2.13672779264334e-09
"10999","SERC_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.390156314106758,0.252126725244417,-1.54746115759261,152,0.123831627067199,0.196373972520751
"11005","SERHL_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"11011","SERPH_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.14447495199721,0.0714142076165865,-2.0230561511356,90,0.0460344284633958,0.0837872863791053
"11017","SET_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.0204579254773051,0.105663814402138,-0.19361335375842,220,0.846657281828054,0.887838064499482
"11023","SETD3_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"11029","SF01_MOUSE","B6_T2_fasted-B6_T0_fasted",0.338218595652284,0.108169246247799,3.12675374364243,177,0.00206661384362716,0.00556112581100861
"11035","SF3A1_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.692136281502888,0.152232272423273,-4.54658050152759,142,1.15789143602107e-05,4.91978917054596e-05
"11041","SF3B1_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.194614463758442,0.137617853281063,-1.4141658158333,157,0.1592932072047,0.243032854463111
"11047","SF3B3_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.25545874036361,0.330424892972612,-0.773121958413661,99,0.441292240527045,0.548887532688515
"11053","SF3B4_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.205605501318763,0.146330741112915,-1.40507387412266,166,0.161867924920654,0.246338497505298
"11059","SFPQ_MOUSE","B6_T2_fasted-B6_T0_fasted",0.362060724153475,0.116253568827601,3.11440524196205,221,0.00208708890273535,0.00559958222644994
"11065","SFRS1_MOUSE","B6_T2_fasted-B6_T0_fasted",0.00533140667352524,0.129631349878396,0.0411274485572086,175,0.967241176642837,0.977762481439862
"11071","SFRS3_MOUSE","B6_T2_fasted-B6_T0_fasted",0.117857694903982,0.0680298431411871,1.73244107970943,120,0.0857643417235407,0.143681057226024
"11077","SFRS7_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.0938986301029722,0.254322357573711,-0.369211071330043,78,0.712970799167585,0.782036124961664
"11083","SFT2B_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"11089","SFXN1_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.216695628804678,0.125177821511839,-1.73110241245238,227,0.0847922649290602,0.142447858800119
"11095","SFXN2_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.567723532460481,0.238256698421019,-2.38282296457104,66,0.0200681375832881,0.0405138793342234
"11101","SGPL1_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.189683986195286,0.138831665112845,-1.3662876263935,40,0.179480899509737,0.268406200670631
"11107","SGTA_MOUSE","B6_T2_fasted-B6_T0_fasted",0.961562087486936,0.184872787479645,5.20120944026339,141,6.83329269168809e-07,3.65046993057437e-06
"11113","SH3L1_MOUSE","B6_T2_fasted-B6_T0_fasted",0.223201145478245,0.0766552898851551,2.91175137179241,242,0.0039297133796361,0.00974891908290545
"11119","SHPK_MOUSE","B6_T2_fasted-B6_T0_fasted",0.134015597108055,0.162455279129924,0.824938394281884,189,0.410446520336925,0.520531266337655
"11125","SIR5_MOUSE","B6_T2_fasted-B6_T0_fasted",0.484401163032905,0.0992229365810858,4.88194745815701,80,5.27774536740466e-06,2.40667742496017e-05
"11131","SIRT2_MOUSE","B6_T2_fasted-B6_T0_fasted",0.536857606193256,0.237990743807777,2.25579195898001,20,0.0354395679198922,0.0660298945503342
"11137","SK2L2_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"11143","SKP1_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.142770107575291,0.157077085881951,-0.908917470512459,219,0.364392856127653,0.475814513209101
"11149","SLK_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"11155","SMC1A_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"11161","SMC2_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"11167","SMCA5_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"11173","SMD1_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.917779158513928,0.215950482478982,-4.24995187775629,184,3.39418464829766e-05,0.000131907047168821
"11179","SMD2_MOUSE","B6_T2_fasted-B6_T0_fasted",0.543726830270297,0.0588641481613537,9.23697780828964,115,1.55431223447522e-15,2.58243986847213e-14
"11185","SMD3_MOUSE","B6_T2_fasted-B6_T0_fasted",0.787434926859869,0.108323166162565,7.26931232491977,191,9.01145824627747e-12,9.11717926480922e-11
"11191","SMYD5_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"11197","SNAA_MOUSE","B6_T2_fasted-B6_T0_fasted",0.128203873060568,0.204238816334531,0.627715511485232,157,0.531102258905788,0.633196965686888
"11203","SND1_MOUSE","B6_T2_fasted-B6_T0_fasted",0.334464538906784,0.185926765930629,1.7989047312939,218,0.0734168879263,0.12590718185088
"11209","SNP23_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.821421793329067,0.13718440043626,-5.98772011042703,115,2.48184810480723e-08,1.56607209679648e-07
"11215","SNP47_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"11221","SNTB1_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.440581619494906,0.183126980357128,-2.40588043681875,70,0.0187782044926941,0.0384263597019988
"11227","SNX1_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"11233","SNX2_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.067318546091943,0.141580355872131,-0.475479424227059,150,0.635136976567038,0.723872287327191
"11239","SNX3_MOUSE","B6_T2_fasted-B6_T0_fasted",-1.85627843923621,0.371090611358454,-5.00222420729245,55,6.14449160485364e-06,2.7475739003432e-05
"11245","SNX5_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"11251","SNX9_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.0634652851630777,0.101115439015799,-0.62765177880661,185,0.531006035020528,0.633196965686888
"11257","SO1A1_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.441647358911698,0.11328521491164,-3.89854368247589,261,0.000123110043333874,0.000433521670337223
"11263","SO1B2_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.529778956739885,0.107103766918948,-4.94640825416346,231,1.45531470518989e-06,7.34143434846489e-06
"11269","SOAT2_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.154661914969734,0.14029740582458,-1.10238613508731,47,0.275906895095018,0.382886886603124
"11275","SODC_MOUSE","B6_T2_fasted-B6_T0_fasted",0.295168469768471,0.0200624254983668,14.7125017258008,216,0,0
"11281","SODM_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.169858653189058,0.0457762165370186,-3.71063111019007,285,0.000248551344733894,0.000799514183504586
"11287","SORCN_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.16960613683703,0.0658812030868341,-2.57442379449996,150,0.0110087190298138,0.0238763954047818
"11293","SOX_MOUSE","B6_T2_fasted-B6_T0_fasted",0.461638419005168,0.105104176566751,4.3921986174544,225,1.72779890033059e-05,7.12766243393781e-05
"11299","SPA3K_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"11305","SPB6_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"11311","SPCS_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"11317","SPCS1_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"11323","SPEB_MOUSE","B6_T2_fasted-B6_T0_fasted",0.0645503123269971,0.0927323240230596,0.696092899720118,295,0.486918705849315,0.5914217144823
"11329","SPEE_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.575246995803056,0.204849143576857,-2.80814938133841,167,0.00557669894343604,0.0132294826797458
"11335","SPR1A_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.542326627619312,0.0300748856819898,-18.0325416147494,214,0,0
"11341","SPRE_MOUSE","B6_T2_fasted-B6_T0_fasted",0.266894109259582,0.0434938325407187,6.13636678280115,214,4.03675537441472e-09,2.90101745359725e-08
"11347","SPS1_MOUSE","B6_T2_fasted-B6_T0_fasted",0.181273932390671,0.100415677040091,1.80523537493352,143,0.0731416453937483,0.125554047211449
"11353","SPS2_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.250475607978204,0.0904130088684659,-2.77034921316024,258,0.00600670738867271,0.0141274637414107
"11359","SPT5H_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"11365","SPTA2_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.19821165423256,0.163730377979467,-1.2105979151738,193,0.22752998211594,0.327549123697907
"11371","SPTB2_MOUSE","B6_T2_fasted-B6_T0_fasted",0.192510950157001,0.228512190910275,0.842453741264901,112,0.401329440817711,0.511836350225968
"11377","SPYA_MOUSE","B6_T2_fasted-B6_T0_fasted",0.014749931635882,0.0687470897725317,0.214553542334462,262,0.830282315245504,0.874210042389307
"11383","SQRD_MOUSE","B6_T2_fasted-B6_T0_fasted",0.798063514524999,0.171174564524051,4.66227863201525,137,7.33830274546321e-06,3.22564715340628e-05
"11389","SQSTM_MOUSE","B6_T2_fasted-B6_T0_fasted",0.162143704882414,0.11378866726099,1.42495477612472,246,0.155437727578346,0.238153743353963
"11395","SRBS2_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.0616992209068466,0.0816367500843582,-0.755777524743336,225,0.450573089861315,0.558513255125833
